car type ,made in ,number of cars in jordan ,car age ,part ,failure rate ,price of the car ,original/imitator,new\used,selling location,service location (repair shop/automotive company,repair or replacement cost ,car total maintenance cost average,critically  ,online price ,price 
2,3,2757,5,15,0.166666667,16000,1,1,3,1,50,9100,0.1135,35,70
2,3,2009,10,9,0.1792,11900,1,0,1,1,10,9100,0.06,30,50
2,3,1604,9,6,1.064429012,12400,0,1,2,1,10,9100,0.1249,24,38
2,3,2009,10,31,0.0896,11900,1,0,1,1,30,9100,0.0996,178.054,267
4,1,2392,5,34,0.263157895,13800,1,0,2,1,30,8200,0.1934,1500,600
3,2,457,2,3,0.3,17400,1,0,1,1,5,5500,0.0563,30,25
3,2,3571,11,19,0.11,8500,1,0,2,1,15,5500,0.1417,70,60
4,1,1289,9,3,0.263157895,11500,1,0,2,1,40,8200,0.0563,10,10
1,2,1516,5,35,0.2579,16800,1,1,2,1,40,5500,0.0618,3370.408,4991.18
2,3,3221,2,17,0.0831,17500,1,0,2,1,10,9100,0.1275,56.08,60
2,3,3221,2,8,0.0831,17500,1,1,3,2,20,9100,0.0924,37.153,55
1,2,1924,12,16,0.0859,8700,1,1,3,2,20,5500,0.0912,180.157,129.33
3,2,3003,12,8,0.4,7950,1,1,2,1,10,5500,0.09,37.153,50
2,3,3221,2,25,0.0277,17500,1,0,2,1,10,9100,0.0342,100,90
4,1,1055,3,25,0.0277,15700,1,1,3,1,5,8200,0.0342,350,500
4,1,2632,6,10,0.526315789,13700,0,1,1,1,10,8200,0.2342,40,50
4,1,1055,3,32,0.263157895,15700,1,1,3,2,40,8200,0.0525,776,950
3,2,26,1,15,0.01,18400,1,1,3,1,100,5500,0.1135,140,181
1,2,792,1,13,0.0859,25200,1,0,1,1,10,5500,0.0951,21.03,20
4,1,1055,3,4,0.263157895,15700,1,0,1,1,10,8200,0.1244,10,20
1,2,2315,9,13,0.0859,12000,0,1,1,1,10,5500,0.0951,35.05,20
1,2,4414,8,13,0.0859,12500,1,0,1,1,10,5500,0.0951,21.03,20
1,2,1516,5,8,0.086206897,16800,1,1,2,1,10,5500,0.0924,37.153,50
2,3,686,1,9,0.0831,19500,1,1,3,2,20,9100,0.06,60,60
2,3,686,1,36,0.0277,19500,1,0,1,1,150,9100,0.1,1752.5,650
2,3,3221,2,13,0.0831,17500,0,1,1,1,10,9100,0.0951,200,150
1,2,1800,13,27,0.4299,8300,1,0,1,1,10,5500,0.4333,100,60
3,2,1562,4,23,0.08,14800,1,1,3,1,15,5500,0.07,451,247
1,2,2315,9,22,0.166666667,12000,1,0,2,1,40,5500,0.1233,30,50
1,2,550,4,9,0.25862069,17400,0,1,2,1,10,5500,0.06,35.05,70
1,2,1516,5,24,0.0862,16800,1,1,3,2,20,5500,0.1275,99.542,104.48
1,2,550,4,31,0.25862069,17400,1,1,3,2,50,5500,0.0996,171.044,353.83
2,3,2098,4,14,0.1108,16000,1,1,1,1,15,9100,0.1249,89.027,40
3,2,273,14,13,0.4,7050,1,1,3,1,10,5500,0.0951,39.957,90
3,2,5864,8,11,0.02,10450,1,1,3,1,20,5500,0.0552,152,113
1,2,1951,7,26,0.25862069,14300,1,1,3,2,40,5500,0.0662,207.496,197.51
3,2,1523,3,12,0.7,15300,1,0,2,1,10,5500,0.1297,30,90
2,3,7212,6,31,0.0896,15500,1,1,2,1,30,9100,0.0996,175.951,300
4,1,1841,4,34,0.263157895,15000,1,1,3,1,30,8200,0.1934,2277,6700
1,2,1951,7,5,0.1724,14300,1,1,3,1,10,5500,0.1053,37.854,47
2,3,3221,2,4,0.1724,17500,1,0,1,1,10,9100,0.1244,21.03,20
2,3,7212,6,27,0.0277,15500,1,0,2,1,20,9100,0.4333,200,200
1,2,2315,9,4,0.1719,12000,1,1,3,1,10,5500,0.1244,42.06,39.43
1,2,747,3,25,0.1719,19300,1,0,1,1,10,5500,0.0342,100,60
4,1,1289,9,28,0.328947368,11500,1,1,3,2,120,8200,0.107,391,300
3,2,1523,3,31,0.07,15300,1,1,3,2,50,5500,0.0996,580,890
3,2,5937,7,23,0.08,11050,1,0,1,1,15,5500,0.07,100,50
3,2,3571,11,20,0.6,8500,1,1,3,2,50,5500,0.1143,46.09,80
4,1,2392,5,33,0.789473684,13800,1,0,2,1,30,8200,0.0554,200,550
3,2,3003,12,30,0.01,7950,1,1,3,2,30,5500,0.0743,247,644
1,2,2031,10,18,0.4299,10700,1,0,1,1,10,5500,0.1417,50,70
1,2,1800,13,16,0.0859,8300,1,0,2,1,10,5500,0.0912,60,60
1,2,792,1,30,0.172413793,25200,1,0,2,1,15,5500,0.0743,150,200
1,2,5071,11,31,0.1719,9300,1,1,3,2,50,5500,0.0996,171.044,353.83
3,2,3800,6,13,0.07,11500,1,1,3,2,20,5500,0.0951,39.957,110
1,2,2031,10,34,0.6878,10700,1,1,3,1,40,5500,0.1934,2479,2149
3,2,1523,3,32,0.05,15300,1,1,3,2,50,5500,0.0525,1200,1379
3,2,3995,5,23,0.08,13000,1,0,1,1,15,5500,0.07,100,50
3,2,457,2,20,0.28,17400,1,0,1,1,25,5500,0.1143,70,100
4,1,5457,8,28,0.328947368,11900,1,1,3,1,40,8200,0.107,391,300
3,2,698,15,12,0.8,6600,1,0,1,1,10,5500,0.1297,30,35
2,3,686,1,9,0.0831,19500,1,1,3,1,10,9100,0.06,60,60
2,3,107371,3,17,0.0831,17000,0,1,1,1,10,9100,0.1275,56.08,70
4,1,5457,8,20,0.344827586,11900,1,0,1,1,20,8200,0.1143,100,50
2,3,2098,4,11,0.0554,16000,1,0,1,1,15,9100,0.0552,17,60
1,2,350,2,9,0.166666667,23100,1,0,1,1,10,5500,0.06,53.276,130
1,2,2031,10,22,0.166666667,10700,1,1,3,2,60,5500,0.1233,100,120
1,2,2031,10,4,0.1719,10700,1,1,1,1,10,5500,0.1244,42.06,40
4,1,2632,6,11,0.197368421,13700,1,1,3,1,15,8200,0.0552,93,130
3,2,1523,3,18,0.7,15300,1,1,3,2,40,5500,0.1417,120,240
3,2,3003,12,35,0.8,7950,1,1,3,1,20,5500,0.0618,4000,5630
3,2,4549,9,4,0.1,9900,1,1,3,2,20,5500,0.12,42.06,50
1,2,1800,13,8,0.1719,8300,1,1,1,1,10,5500,0.0924,37.153,50
1,2,1924,12,2,3.229166667,8700,0,1,1,1,3,5500,0.03,7,6
3,2,3995,5,27,0.13,13000,1,0,2,1,30,5500,0.4333,100,160
2,3,3221,2,15,0.166666667,17500,1,0,2,1,50,9100,0.1135,30,60
1,2,4414,8,14,0.0859,12500,1,1,3,2,30,5500,0.1249,89.027,119.6
1,2,2315,9,29,0.0859,12000,1,1,3,2,70,5500,0.1151,44.163,43.31
3,2,4549,9,35,0.13,9900,1,0,1,1,20,5500,0.0618,600,150
1,2,747,3,17,0.1724,19300,1,1,1,1,10,5500,0.1275,100.243,170
3,2,273,14,11,0.2,7050,1,1,3,1,20,5500,0.0552,152,159
4,1,5457,8,22,0.131578947,11900,1,1,3,2,20,8200,0.1233,197,220
1,2,1951,7,6,0.51490162,14300,1,1,3,2,20,5500,0.1249,50.472,62.2
1,2,1516,5,3,0.086206897,16800,1,0,1,1,40,5500,0.0563,20,15
1,2,1516,5,3,0.086206897,16800,1,1,3,1,40,5500,0.0563,40,50
3,2,3571,11,34,0.2,8500,1,0,2,1,30,5500,0.1934,1413,750
1,2,5071,11,26,0.25862069,9300,1,1,3,2,40,5500,0.0662,230,197.51
3,2,1562,4,29,0.001,14800,1,1,1,1,40,5500,0.1151,71,180
3,2,1562,4,22,0.8,14800,1,0,1,1,5,5500,0.1233,108,100
2,3,2098,4,6,0.470559211,16000,1,1,2,1,10,9100,0.1249,24,38
4,1,1055,3,35,0.394736842,15700,1,0,2,1,40,8200,0.0618,300,350
1,2,2315,9,19,0.4299,12000,1,0,2,1,10,5500,0.1417,50,70
3,2,3800,6,16,0.08,11500,1,1,3,1,10,5500,0.0912,50,156
1,2,550,4,28,0.25862069,17400,1,1,1,1,100,5500,0.107,351.902,380
2,3,107371,3,16,0.0554,17000,1,1,3,2,20,9100,0.0912,180.157,180
3,2,814,13,8,0.4,7500,1,1,3,1,10,5500,0.09,37.153,48.09
3,2,4549,9,22,0.8,9900,1,0,1,1,5,5500,0.1233,60,40
1,2,1800,13,27,0.4299,8300,1,1,3,2,20,5500,0.4333,413,500
2,3,3221,2,14,0.1108,17500,1,1,3,1,15,9100,0.1249,89.027,145
2,3,1604,9,13,0.0896,12400,1,0,1,1,10,9100,0.0951,70,130
4,1,2720,7,25,0.0277,12000,1,1,3,2,10,8200,0.0342,350,500
2,3,1604,9,3,0.2688,12400,1,0,1,1,40,9100,0.0563,10,23
1,2,4414,8,24,0.0862,12500,1,0,2,1,10,5500,0.1275,56.08,60
1,2,1924,12,15,0.166666667,8700,1,0,2,1,100,5500,0.1135,15,150
3,2,3995,5,22,0.8,13000,1,0,2,1,5,5500,0.1233,60,30
1,2,1800,13,21,0.5159,8300,0,1,1,1,20,5500,0.1104,98.14,100
4,1,1055,3,19,0.328947368,15700,1,0,2,1,20,8200,0.1417,70,80
4,1,2392,5,18,0.526315789,13800,1,1,3,2,30,8200,0.1417,230,220
1,2,4414,8,33,0.5159,12500,1,1,3,1,40,5500,0.0554,665,1094
4,1,1055,3,27,0.065789474,15700,1,1,3,1,30,8200,0.4333,417,428
2,3,2009,10,6,1.064429012,11900,0,1,1,1,10,9100,0.1249,24,38
3,2,3571,11,33,0.1,8500,1,1,3,2,60,5500,0.0554,1380,1664
2,3,1604,9,4,0.1724,12400,1,0,2,1,10,9100,0.1244,21.03,20
3,2,814,13,28,0.8,7500,1,0,1,1,40,5500,0.107,100,80
1,2,1516,5,16,0.25862069,16800,1,0,2,1,10,5500,0.0912,70.1,60
2,3,2009,10,9,0.1792,11900,1,1,3,1,10,9100,0.06,41,50
3,2,5937,7,35,0.13,11050,1,0,2,1,20,5500,0.0618,600,150
2,3,2757,5,11,0.0554,16000,1,1,2,1,15,9100,0.0552,86,104
3,2,3003,12,11,0.2,7950,1,1,3,2,50,5500,0.0552,152,159
1,2,550,4,28,0.25862069,17400,1,0,2,1,100,5500,0.107,140.2,100
2,3,2757,5,1,0.3047,16000,1,1,3,2,1,9100,0.0229,19,10
4,1,1841,4,20,0.344827586,15000,1,0,1,1,25,8200,0.1143,100,110
1,2,2213,6,18,0.4299,15500,1,1,3,2,20,5500,0.1417,120,150
1,2,792,1,30,0.172413793,25200,1,1,3,1,15,5500,0.0743,220,800
4,1,1841,3,10,0.526315789,13880.12032,1,1,3,2,20,8200,0.2342,60,90
3,2,5937,7,21,0.08,11050,0,1,1,1,20,5500,0.1104,98.14,130
3,2,4549,9,14,0.7,9900,0,1,1,1,15,5500,0.1249,42.06,60
1,2,550,4,11,0.25862069,17400,1,1,1,1,15,5500,0.0552,68.698,98.05
1,2,747,3,13,0.0859,19300,1,1,3,1,10,5500,0.0951,39.957,98.27
3,2,457,2,11,0.02,17400,1,0,1,1,30,5500,0.0552,70,50
3,2,5864,8,29,0.001,10450,1,1,3,1,35,5500,0.1151,56,130
3,2,3003,12,8,0.4,7950,1,1,3,1,10,5500,0.09,37.153,48.09
1,2,350,2,31,0.25862069,23100,1,1,2,1,30,5500,0.0996,100,350
1,2,792,1,21,0.166666667,25200,0,1,1,1,20,5500,0.1104,119.17,150
3,2,5937,7,3,0.3,11050,1,0,1,1,5,5500,0.0563,25,15
1,2,350,2,14,0.333333333,23100,1,0,2,1,15,5500,0.1249,42.06,60
3,2,1523,3,7,0.2,15300,1,0,2,1,5,5500,0.0511,30,20
1,2,1924,12,27,0.4299,8700,1,1,3,2,20,5500,0.4333,413,500
3,2,5864,8,32,0.05,10450,1,1,3,2,50,5500,0.0525,1200,1377
3,2,4549,9,16,0.08,9900,1,1,3,1,10,5500,0.0912,50,156
3,2,3003,12,20,0.6,7950,1,0,2,1,20,5500,0.1143,30,20
1,2,4414,8,32,0.001,12500,1,1,3,1,20,5500,0.0525,777,640
2,3,2009,10,21,0.2688,11900,1,1,3,1,20,9100,0.1104,35,65
3,2,273,14,16,0.2,7050,1,0,2,1,10,5500,0.0912,30,30
3,2,1562,4,9,0.7,14800,0,1,2,1,10,5500,0.06,35.05,70
1,2,1516,5,12,0.43,16800,1,1,3,1,15,5500,0.1297,70,100
2,3,3221,2,24,0.0277,17500,1,1,3,1,20,9100,0.1275,233.433,450
3,2,273,14,11,0.2,7050,1,0,1,1,20,5500,0.0552,50,20
3,2,3995,5,20,0.28,13000,1,1,3,1,25,5500,0.1143,184,204
3,2,9315,10,21,0.08,9700,0,1,2,1,20,5500,0.1104,98.14,130
2,3,3221,2,6,0.470559211,17500,0,1,2,1,10,9100,0.1249,24,38
4,1,1841,4,27,0.065789474,15000,1,1,3,2,50,8200,0.4333,417,428
3,2,814,13,8,0.4,7500,1,1,2,1,10,5500,0.09,37.153,50
1,2,2031,10,7,0.166666667,10700,1,1,3,1,10,5500,0.0511,63,37.88
1,2,747,3,4,0.1724,19300,1,0,2,1,10,5500,0.1244,21.03,20
2,3,1604,9,18,0.448,12400,1,1,3,2,20,9100,0.1417,175,220
3,2,5937,7,9,0.17,11050,1,0,2,1,10,5500,0.06,30,25
2,3,686,1,27,0.0277,19500,1,1,3,2,30,9100,0.4333,602,500
2,3,5772,7,33,0.0831,14000,1,1,3,2,50,9100,0.0554,394,400
1,2,747,3,19,0.086206897,19300,1,1,3,1,10,5500,0.1417,110,150
3,2,9315,10,12,0.1,9700,1,1,3,1,10,5500,0.1297,70,143
3,2,26,1,14,0.7,18400,0,1,1,1,15,5500,0.1249,42.06,60
3,2,3571,11,18,0.8,8500,1,0,2,1,15,5500,0.1417,50,70
3,2,5937,7,14,0.7,11050,0,1,2,1,15,5500,0.1249,42.06,60
3,2,698,15,12,0.8,6600,1,1,3,1,10,5500,0.1297,70,161
2,3,2757,5,23,0.0554,16000,1,0,2,1,15,9100,0.07,150,30
1,2,792,1,16,0.166666667,25200,1,0,2,1,10,5500,0.0912,70.1,175
3,2,1523,3,27,0.13,15300,1,0,1,1,35,5500,0.4333,100,130
1,2,2213,6,28,0.25862069,15500,1,1,3,1,100,5500,0.107,351.902,360.91
3,2,1523,3,23,0.08,15300,1,1,3,1,15,5500,0.07,451,247
4,1,1055,3,21,0.131578947,15700,1,0,1,1,25,8200,0.1104,200,110
2,3,1368,8,33,0.3584,12500,1,0,1,1,40,9100,0.0554,150,350
1,2,2031,10,2,3.229166667,10700,0,1,1,1,3,5500,0.03,7,6
3,2,457,2,16,0.07,17400,1,0,1,1,15,5500,0.0912,50,175
2,3,2009,10,22,0.2688,11900,1,0,2,1,10,9100,0.1233,30,70
1,2,1951,7,33,0.172413793,14300,1,0,2,1,40,5500,0.0554,490.7,350
2,3,107371,3,21,0.0831,17000,1,0,2,1,20,9100,0.1104,35,250
3,2,3571,11,21,0.1,8500,1,1,3,1,20,5500,0.1104,125,80
3,2,3003,12,21,0.1,7950,0,1,1,1,20,5500,0.1104,98.14,100
2,3,5772,7,7,0.0831,14000,1,1,1,1,10,9100,0.0511,59,50
2,3,7212,6,5,0.0554,15500,1,1,3,2,20,9100,0.1053,50,35
1,2,1951,7,31,0.25862069,14300,0,1,1,1,30,5500,0.0996,70.1,200
3,2,1562,4,16,0.07,14800,1,0,1,1,15,5500,0.0912,50,175
1,2,2315,9,7,0.166666667,12000,1,1,1,1,10,5500,0.0511,63,37.88
3,2,273,14,35,0.8,7050,1,0,1,1,20,5500,0.0618,700,150
2,3,2757,5,4,0.1724,16000,0,1,1,1,10,9100,0.1244,24.535,20
2,3,2757,5,18,0.0831,16000,1,1,3,2,20,9100,0.1417,130,230
1,2,1800,13,23,0.0859,8300,1,0,2,1,15,5500,0.07,90,100
4,1,874,2,26,0.0896,20000,1,0,2,1,30,8200,0.0662,100,100
4,1,1841,4,23,0.263157895,15000,1,0,1,1,15,8200,0.07,100,70
4,1,874,2,27,0.065789474,20000,1,1,3,2,50,8200,0.4333,417,500
4,1,874,2,22,0.131578947,20000,1,0,2,1,10,8200,0.1233,60,120
3,2,5864,8,3,0.3,10450,1,1,3,1,5,5500,0.0563,57,39
4,1,5457,8,5,0.131578947,11900,1,1,3,2,20,8200,0.1053,56,35
1,2,2315,9,9,0.3439,12000,1,1,1,1,10,5500,0.06,55,40
1,2,550,4,25,0.1719,17400,1,1,3,1,10,5500,0.0342,250,300
3,2,814,13,21,0.1,7500,1,0,1,1,20,5500,0.1104,70,50
4,1,1841,4,17,0.263157895,15000,1,0,2,1,10,8200,0.1275,30,50
1,2,1800,13,14,0.0859,8300,1,0,1,1,15,5500,0.1249,42.06,80
3,2,1562,4,31,0.07,14800,0,1,2,1,30,5500,0.0996,255.865,230
4,1,2392,5,35,0.394736842,13800,1,0,2,1,40,8200,0.0618,300,120
4,1,5457,8,26,0.0896,11900,1,0,1,1,30,8200,0.0662,20,100
3,2,4549,9,19,0.11,9900,1,1,3,2,30,5500,0.1417,190,240
2,3,686,1,24,0.0277,19500,1,1,2,1,20,9100,0.1275,233.433,450
1,2,5071,11,30,0.172413793,9300,1,1,3,2,30,5500,0.0743,220,250
2,3,1368,8,24,0.0896,12500,1,0,2,1,20,9100,0.1275,140.2,50
4,1,1289,9,20,0.344827586,11500,1,0,2,1,20,8200,0.1143,100,100
2,3,5772,7,30,0.172413793,14000,1,1,3,1,15,9100,0.0743,220,800
1,2,747,3,16,0.25862069,19300,1,1,3,1,10,5500,0.0912,180.157,129.33
2,3,5772,7,12,0.0896,14000,0,1,1,1,15,9100,0.1297,40,40
3,2,1562,4,34,0.11,14800,1,0,1,1,35,5500,0.1934,1808,1400
2,3,2009,10,13,0.0896,11900,1,0,1,1,10,9100,0.0951,70,130
1,2,550,4,33,0.172413793,17400,1,1,3,1,40,5500,0.0554,1073.231,1094
2,3,7212,6,11,0.0554,15500,0,1,1,1,15,9100,0.0552,17,40
3,2,3800,6,18,0.8,11500,1,1,3,1,15,5500,0.1417,90,230
1,2,747,3,21,0.431034483,19300,1,1,3,2,40,5500,0.1104,182.26,215.65
2,3,107371,3,22,0.554,17000,1,1,3,2,20,9100,0.1233,110,555
2,3,2098,4,34,0.0277,16000,1,0,2,1,35,9100,0.1934,500,350
3,2,4549,9,26,0.13,9900,1,1,3,2,40,5500,0.0662,230,250
1,2,350,2,22,0.166666667,23100,1,1,3,2,60,5500,0.1233,110,140
4,1,2720,7,11,0.197368421,12000,1,0,1,1,15,8200,0.0552,50,25
3,2,3003,12,18,0.8,7950,1,0,2,1,15,5500,0.1417,50,70
2,3,686,1,13,0.0831,19500,1,0,2,1,10,9100,0.0951,70,110
1,2,2315,9,7,0.166666667,12000,1,1,2,1,10,5500,0.0511,63,37.88
2,3,2009,10,8,0.0831,11900,1,1,2,1,10,9100,0.0924,37.153,15
1,2,747,3,24,0.0862,19300,1,0,2,1,10,5500,0.1275,56.08,60
3,2,3003,12,33,0.1,7950,1,1,3,2,60,5500,0.0554,1380,1664
2,3,2757,5,28,0.25862069,16000,1,1,2,1,40,9100,0.107,1124,350
1,2,4414,8,3,0.0859,12500,1,1,3,2,60,5500,0.0563,40,50
4,1,1841,4,10,0.526315789,15000,1,1,3,2,20,8200,0.2342,60,90
2,3,7212,6,31,0.0896,15500,0,1,1,1,30,9100,0.0996,255.865,200
1,2,747,3,31,0.25862069,19300,1,1,3,2,50,5500,0.0996,171.044,353.83
3,2,3571,11,18,0.8,8500,1,0,1,1,15,5500,0.1417,50,70
1,2,5071,11,19,0.4299,9300,1,1,3,1,10,5500,0.1417,130,150
1,2,2213,6,8,0.086206897,15500,1,1,3,1,10,5500,0.0924,37.153,48.09
1,2,2213,6,5,0.1724,15500,1,1,3,1,10,5500,0.1053,37.854,47
2,3,2009,10,31,0.0896,11900,1,1,3,2,50,9100,0.0996,175.951,496
1,2,4414,8,26,0.25862069,12500,1,1,1,1,20,5500,0.0662,230,197.51
4,1,1055,3,23,0.263157895,15700,1,1,3,1,15,8200,0.07,225,300
1,2,4414,8,13,0.0859,12500,0,1,2,1,10,5500,0.0951,35.05,20
3,2,3571,11,16,0.2,8500,1,1,3,1,10,5500,0.0912,45,105
2,3,5772,7,29,0.0277,14000,1,1,3,2,70,9100,0.1151,200,300
4,1,2392,5,35,0.394736842,13800,1,0,1,1,40,8200,0.0618,300,100
3,2,457,2,32,0.05,17400,1,1,3,2,50,5500,0.0525,1200,1379
3,2,3571,11,36,0.001,8500,1,1,3,1,120,5500,0.1,6120,7425
3,2,5864,8,13,0.07,10450,0,1,2,1,10,5500,0.0951,35.05,30
3,2,5864,8,23,0.08,10450,1,1,3,1,15,5500,0.07,328,227
1,2,1800,13,32,0.001,8300,0,1,2,1,20,5500,0.0525,146.509,300
3,2,5864,8,3,0.3,10450,1,0,2,1,5,5500,0.0563,25,10
2,3,3221,2,36,0.0277,17500,1,0,1,1,150,9100,0.1,1752.5,650
2,3,2757,5,27,0.0277,16000,1,0,2,1,20,9100,0.4333,200,200
3,2,9315,10,20,0.28,9700,1,0,1,1,25,5500,0.1143,70,60
2,3,1368,8,34,0.3584,12500,1,0,1,1,30,9100,0.1934,500,400
3,2,5864,8,7,0.2,10450,1,1,3,2,10,5500,0.0511,41,58
2,3,2757,5,2,1.568530702,16000,1,1,3,1,3,9100,0.03,14,11
3,2,698,15,19,0.11,6600,1,1,3,2,30,5500,0.1417,140,230
1,2,1516,5,8,0.086206897,16800,1,1,3,2,20,5500,0.0924,37.153,48.09
3,2,457,2,31,0.07,17400,1,1,3,1,50,5500,0.0996,580,890
1,2,1800,13,31,0.1719,8300,1,0,1,1,30,5500,0.0996,80.615,150
1,2,1951,7,10,0.517241379,14300,0,1,1,1,10,5500,0.2342,40,50
2,3,3221,2,9,0.0831,17500,0,1,1,1,10,9100,0.06,40,30
1,2,4414,8,11,0.4299,12500,1,1,3,2,30,5500,0.0552,90,98.05
1,2,747,3,21,0.431034483,19300,0,1,1,1,20,5500,0.1104,98.14,130
2,3,1604,9,22,0.2688,12400,1,1,3,1,10,9100,0.1233,54,180
1,2,1800,13,34,0.6878,8300,1,1,3,2,60,5500,0.1934,2479,2149
3,2,5864,8,21,0.08,10450,1,1,3,2,50,5500,0.1104,266,204
3,2,3995,5,4,0.1,13000,1,1,3,1,10,5500,0.12,42.06,50
1,2,1924,12,19,0.4299,8700,1,0,1,1,10,5500,0.1417,50,70
1,2,1951,7,17,0.1724,14300,1,1,3,2,20,5500,0.1275,100.243,167.16
3,2,457,2,13,0.07,17400,1,0,1,1,10,5500,0.0951,21.03,60
3,2,3995,5,6,0.47,13000,1,1,2,1,10,5500,0.1249,50.472,30
3,2,457,2,18,0.7,17400,1,0,2,1,25,5500,0.1417,110,80
4,1,2632,6,34,0.263157895,13700,1,1,3,2,60,8200,0.1934,3020,5000
2,3,3221,2,14,0.1108,17500,1,1,1,1,15,9100,0.1249,89.027,40
2,3,2098,4,15,0.166666667,16000,1,1,3,1,50,9100,0.1135,35,70
4,1,1841,4,23,0.263157895,15000,1,0,2,1,15,8200,0.07,100,80
3,2,1562,4,15,0.01,14800,1,0,2,1,100,5500,0.1135,80,80
1,2,2315,9,23,0.0859,12000,1,0,2,1,15,5500,0.07,90,100
1,2,2031,10,33,0.5159,10700,1,1,3,1,40,5500,0.0554,665,1094
1,2,350,2,23,0.172413793,23100,1,0,1,1,15,5500,0.07,150,200
3,2,1562,4,28,0.06,14800,1,0,1,1,40,5500,0.107,100,180
1,2,1516,5,11,0.25862069,16800,1,1,2,1,15,5500,0.0552,68.698,98.05
4,1,1841,4,14,0.263157895,15000,1,1,3,1,15,8200,0.1249,77,455
3,2,3800,6,6,0.47,11500,1,1,3,1,10,5500,0.1249,50.472,62.2
1,2,1951,7,11,0.25862069,14300,0,1,2,1,15,5500,0.0552,42.06,60
3,2,26,1,29,0.001,18400,1,1,1,1,40,5500,0.1151,71,180
3,2,4549,9,3,0.3,9900,1,0,2,1,5,5500,0.0563,25,10
3,2,9315,10,5,0.64,9700,1,1,3,2,10,5500,0.1053,39,50
1,2,1516,5,7,0.166666667,16800,1,0,2,1,10,5500,0.0511,35.05,20
2,3,3221,2,10,0.1939,17500,0,1,1,1,10,9100,0.2342,40,50
2,3,2009,10,1,0.448,11900,1,1,3,2,1,9100,0.0229,19,10
2,3,2009,10,30,0.172413793,11900,1,1,3,1,15,9100,0.0743,220,800
4,1,146,1,21,0.131578947,20500,1,0,1,1,25,8200,0.1104,250,110
2,3,2009,10,2,3.193287037,11900,1,1,3,1,3,9100,0.03,14,10
1,2,1800,13,24,0.0862,8300,1,1,3,1,10,5500,0.1275,99.542,104.48
1,2,2031,10,35,0.2579,10700,1,0,2,1,40,5500,0.0618,400,150
1,2,2213,6,26,0.25862069,15500,1,0,1,1,20,5500,0.0662,105.15,150
1,2,2213,6,28,0.25862069,15500,1,0,2,1,100,5500,0.107,140.2,100
4,1,2720,7,29,0.0277,12000,1,1,3,1,50,8200,0.1151,660,1400
3,2,3571,11,5,0.8,8500,1,0,2,1,10,5500,0.1053,37.854,20
1,2,2315,9,26,0.25862069,12000,1,1,3,2,40,5500,0.0662,230,197.51
1,2,4414,8,18,0.4299,12500,1,0,1,1,10,5500,0.1417,50,70
2,3,107371,3,28,0.25862069,17000,1,1,1,1,40,9100,0.107,1124,350
2,3,686,1,3,0.2688,19500,1,1,3,1,40,9100,0.0563,60,23
3,2,9315,10,31,0.07,9700,1,0,1,1,35,5500,0.0996,170,180
4,1,2392,5,23,0.263157895,13800,1,0,1,1,15,8200,0.07,100,30
1,2,550,4,2,1.874117232,17400,0,1,2,1,3,5500,0.03,7,6
1,2,4414,8,36,0.4299,12500,1,0,2,1,120,5500,0.1,2500,850
3,2,9315,10,33,0.1,9700,1,0,1,1,40,5500,0.0554,600,250
4,1,2720,7,12,0.263157895,12000,1,0,2,1,10,8200,0.1297,20,45
1,2,1951,7,35,0.2579,14300,1,0,1,1,40,5500,0.0618,466.165,200
1,2,2213,6,23,0.172413793,15500,1,0,2,1,15,5500,0.07,70.1,100
4,1,2632,6,32,0.263157895,13700,1,0,2,1,20,8200,0.0525,80,100
3,2,5864,8,20,0.28,10450,0,1,2,1,20,5500,0.1143,65,100
1,2,2315,9,30,0.172413793,12000,1,1,3,2,30,5500,0.0743,220,250
1,2,1951,7,9,0.25862069,14300,1,1,2,1,10,5500,0.06,53.276,40
3,2,5864,8,18,0.8,10450,1,1,3,1,15,5500,0.1417,90,230
1,2,350,2,31,0.25862069,23100,1,1,3,1,30,5500,0.0996,175.951,596.44
4,1,2632,6,16,0.328947368,13700,1,1,3,1,20,8200,0.0912,152,160
4,1,2632,6,22,0.131578947,13700,1,1,3,1,10,8200,0.1233,197,220
2,3,3221,2,10,0.1939,17500,0,1,2,1,10,9100,0.2342,40,50
2,3,107371,3,29,0.0277,17000,1,1,3,1,50,9100,0.1151,200,300
1,2,1516,5,28,0.25862069,16800,1,1,1,1,100,5500,0.107,351.902,380
4,1,874,2,21,0.131578947,20000,1,0,1,1,25,8200,0.1104,250,110
1,2,2213,6,36,0.172413793,15500,1,0,1,1,120,5500,0.1,1402,750
4,1,2720,7,27,0.065789474,12000,1,1,3,2,50,8200,0.4333,414,413
1,2,1800,13,21,0.5159,8300,1,0,2,1,20,5500,0.1104,70,70
4,1,1289,9,21,0.131578947,11500,1,0,2,1,20,8200,0.1104,40,50
2,3,1368,8,27,0.0896,12500,1,0,1,1,20,9100,0.4333,100,100
4,1,2392,5,19,0.328947368,13800,1,0,2,1,15,8200,0.1417,70,60
4,1,1055,3,26,0.0896,15700,1,0,1,1,30,8200,0.0662,100,150
2,3,1368,8,26,0.0896,12500,1,0,1,1,20,9100,0.0662,140.2,150
1,2,4414,8,22,0.166666667,12500,1,0,1,1,40,5500,0.1233,30,50
2,3,107371,3,14,0.1108,17000,1,0,1,1,15,9100,0.1249,42.06,30
